date_time,time_min,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,temp,p [mbar],Salinity [g/1000g],T_internal [°C],Error
13.02.17 13:06:16,48.12,106.23,112.75,104.71,103.39,106.23,111.21,114.11,112.37,120.95,103.77,No Sensor,106.8,119.77,101.88,116.05,103.01,105.09,106.23,107.95,100.38,100.56,112.37,98.5,116.44,20,976,0,19.48,
13.02.17 13:06:31,48.37,105.85,112.37,104.14,103.2,106.23,111.59,114.49,112.56,120.55,103.58,No Sensor,106.8,119.37,102.07,115.85,102.63,104.9,105.66,107.18,99.81,100.56,112.17,98.69,116.24,20,976,0,19.48,
13.02.17 13:06:46,48.62,106.61,113.72,105.09,103.39,105.85,110.82,114.88,113.14,121.93,104.71,No Sensor,107.38,119.57,102.07,116.83,103.77,105.85,107.38,108.14,100.38,101.31,112.56,98.88,116.05,20,976,0,19.5,
13.02.17 13:07:01,48.87,106.04,111.02,103.01,102.44,105.85,110.82,114.88,112.37,120.95,103.2,No Sensor,106.61,118.98,101.31,115.66,102.44,105.09,105.47,107.76,100.19,101.31,112.17,98.5,116.05,20,976,0,19.5,
13.02.17 13:07:16,49.12,106.23,111.98,103.95,102.82,106.04,110.44,114.3,112.37,120.75,103.39,No Sensor,106.42,119.57,102.07,116.63,103.39,105.09,105.85,106.99,100.38,100.75,112.37,98.88,116.44,20,976,0,19.48,
13.02.17 13:07:31,49.37,105.85,112.94,104.71,102.44,106.04,110.63,113.91,112.94,120.95,103.39,No Sensor,106.99,120.55,101.69,116.05,102.82,105.47,106.42,107.57,100.38,100.75,111.98,98.69,116.83,20,976,0,19.47,
13.02.17 13:07:46,49.62,104.9,111.4,103.95,102.26,105.47,110.63,114.49,112.37,119.96,103.39,No Sensor,106.23,119.18,101.88,115.66,102.44,104.71,105.66,106.8,100,100.56,111.79,98.32,116.24,20,976,0,19.47,
13.02.17 13:08:01,49.87,105.47,111.98,104.52,102.44,106.23,111.02,114.88,112.56,120.16,103.95,No Sensor,106.99,119.96,102.07,116.83,103.01,105.09,105.85,107.18,100.19,100.75,111.98,98.88,116.63,20,976,0,19.47,
13.02.17 13:08:16,50.12,105.66,112.17,104.33,103.2,106.23,111.21,115.27,112.56,120.16,103.58,No Sensor,106.8,119.77,101.69,116.24,103.2,105.28,106.04,107.95,100.19,101.13,113.14,98.5,116.05,20,976,0,19.47,
13.02.17 13:08:31,50.37,106.23,112.75,103.95,102.82,105.47,110.44,113.53,111.98,120.36,103.2,No Sensor,106.8,119.37,102.26,116.05,103.2,105.47,105.28,107.57,99.81,100,111.4,97.94,115.47,20,976,0,19.47,
13.02.17 13:08:46,50.62,106.42,112.17,104.14,102.82,106.04,110.63,114.88,112.75,120.95,103.58,No Sensor,106.99,120.16,102.07,116.05,102.63,105.09,105.85,107.18,100.38,100.56,112.94,98.69,116.24,20,976,0,19.47,
13.02.17 13:09:01,50.87,106.42,112.75,104.71,103.2,106.04,110.63,113.91,112.94,121.14,103.77,No Sensor,106.42,119.37,102.44,116.05,103.2,105.47,105.66,106.99,100.38,100.38,112.17,98.5,117.22,20,976,0,19.48,
13.02.17 13:09:16,51.12,106.23,112.94,104.9,103.2,106.04,111.59,114.69,112.56,120.55,103.58,No Sensor,107.18,119.77,102.26,116.05,102.82,105.66,106.04,106.8,100,100.19,111.98,98.32,117.02,20,976,0,19.47,
13.02.17 13:09:31,51.37,106.23,113.14,104.71,102.82,105.66,111.21,114.11,112.56,121.14,103.39,No Sensor,106.99,118.98,101.5,116.44,102.44,105.47,105.47,106.99,100.38,101.13,112.17,99.44,116.44,20,976,0,19.48,
13.02.17 13:09:46,51.62,105.85,112.56,104.33,102.82,106.04,110.82,114.88,112.94,120.95,103.95,No Sensor,106.99,120.95,102.44,116.05,103.2,105.85,105.66,106.99,100.56,101.31,112.56,99.06,116.83,20,976,0,19.5,
13.02.17 13:10:01,51.87,106.42,113.91,105.28,102.82,106.61,111.79,115.08,113.14,121.14,103.58,No Sensor,107.18,120.36,102.07,116.83,103.2,105.85,106.23,107.95,100.56,100.56,113.14,98.69,117.02,20,976,0,19.5,
13.02.17 13:10:16,52.12,106.04,113.33,104.9,102.82,106.04,112.17,115.47,113.91,122.13,103.77,No Sensor,108.71,121.93,103.01,119.77,104.14,108.52,106.99,108.33,102.44,102.26,116.05,100.38,119.77,20,976,0,19.5,
13.02.17 13:10:31,52.37,105.85,112.56,105.28,102.63,105.85,111.79,115.47,113.72,121.74,103.58,No Sensor,108.14,122.53,102.82,119.37,103.77,107.95,107.38,108.33,102.82,101.88,115.85,100,119.96,20,976,0,19.5,
13.02.17 13:10:46,52.62,105.66,112.75,104.33,102.63,105.47,111.98,115.08,112.94,121.14,103.95,No Sensor,107.18,122.53,102.82,119.37,103.77,107.76,106.8,108.14,102.63,102.26,115.85,100.19,119.96,20,976,0,19.5,
13.02.17 13:11:01,52.87,105.85,112.75,104.14,102.82,105.47,111.79,115.66,112.75,120.75,103.95,No Sensor,107.38,122.33,102.63,119.18,104.33,107.57,107.38,107.95,102.44,102.63,116.05,100.38,119.77,20,976,0,19.5,
13.02.17 13:11:16,53.12,105.66,111.98,103.95,103.01,105.09,111.98,114.3,112.56,120.75,104.33,No Sensor,106.99,121.93,102.82,118.79,103.77,107.76,107.57,108.33,102.44,102.44,115.47,100.19,119.37,20,976,0,19.5,
13.02.17 13:11:31,53.37,105.09,111.02,103.39,102.07,104.71,111.02,114.11,112.37,120.36,103.39,No Sensor,106.8,121.54,102.44,118.59,103.77,106.61,107.18,107.95,102.44,101.69,115.27,100,119.18,20,976,0,19.5,
13.02.17 13:11:46,53.62,105.28,111.21,103.77,102.63,104.52,111.59,113.91,111.98,119.96,104.14,No Sensor,106.42,121.74,102.63,118.59,103.77,106.61,107.38,107.76,102.26,102.26,115.08,100.19,118.98,20,976,0,19.47,
13.02.17 13:12:01,53.87,106.04,111.02,103.39,102.82,104.14,111.21,113.72,111.59,119.96,103.77,No Sensor,105.85,121.54,103.01,118.2,103.58,106.61,107.18,108.33,102.44,102.44,115.27,100.19,118.79,20,976,0,19.48,
13.02.17 13:12:16,54.12,105.28,110.82,103.2,102.26,103.95,110.63,113.14,111.02,119.37,103.2,No Sensor,105.47,121.14,102.82,118.2,103.77,106.23,106.99,108.14,102.07,101.88,114.69,100,118.79,20,976,0,19.48,
13.02.17 13:12:31,54.37,105.47,111.21,103.39,102.26,103.58,111.02,112.94,111.59,119.37,103.58,No Sensor,105.66,120.75,102.82,118.39,103.39,106.23,107.18,108.33,101.88,102.26,114.88,99.81,118.39,20,976,0,19.47,
13.02.17 13:12:46,54.62,105.85,110.82,103.2,102.44,103.39,110.63,112.75,111.21,118.98,103.77,No Sensor,105.66,121.14,102.44,117.81,103.2,106.42,107.38,107.95,101.69,101.69,114.11,100,118.39,20,976,0,19.47,
13.02.17 13:13:01,54.87,105.66,110.44,103.2,102.44,103.58,110.25,112.75,111.4,118.59,103.39,No Sensor,105.09,120.16,102.82,117.81,103.39,106.04,106.8,108.33,101.88,101.88,114.11,99.81,118.2,20,976,0,19.45,
13.02.17 13:13:16,55.12,105.85,110.25,102.63,102.44,103.01,110.44,112.56,111.02,119.18,103.58,No Sensor,105.47,120.16,102.82,117.81,103.39,105.47,106.99,108.14,101.69,101.69,113.91,99.44,117.81,20,976,0,19.45,
13.02.17 13:13:31,55.37,105.47,110.44,103.01,102.07,103.01,110.05,112.37,111.02,118.59,103.58,No Sensor,104.71,119.96,102.63,117.42,103.95,105.09,107.38,107.57,101.5,101.31,113.72,100,118.59,20,976,0,19.45,
13.02.17 13:13:47,55.63,105.66,109.86,103.39,102.26,103.2,110.25,112.75,111.02,118.59,103.95,No Sensor,104.71,120.36,102.63,117.02,103.95,105.47,106.8,108.14,101.31,101.31,113.53,99.63,118.39,20,976,0,19.45,
13.02.17 13:14:02,55.88,105.85,109.86,102.63,102.26,103.01,110.82,112.37,110.82,118,103.2,No Sensor,104.52,120.36,102.26,117.61,103.2,105.47,106.61,107.95,100.75,101.69,113.72,99.44,117.81,20,976,0,19.45,
13.02.17 13:14:17,56.13,105.66,110.63,103.2,102.63,102.82,110.44,112.56,110.63,118.39,103.95,No Sensor,104.9,119.96,102.44,117.61,103.39,105.28,106.99,107.57,101.5,101.69,113.72,100.19,117.81,20,976,0,19.45,
13.02.17 13:14:32,56.38,105.85,109.86,102.63,102.44,103.01,110.05,112.56,110.63,118.2,103.58,No Sensor,104.52,120.36,102.26,117.42,103.2,105.09,107.18,107.95,100.75,101.88,113.72,99.63,118,20,976,0,19.45,
13.02.17 13:14:47,56.63,105.47,110.25,102.82,102.44,103.01,110.25,111.98,110.82,118,103.77,No Sensor,104.52,119.57,102.44,117.42,103.39,104.9,107.18,107.76,101.13,101.88,113.14,99.63,117.81,20,976,0,19.45,
13.02.17 13:15:02,56.88,106.04,110.25,102.82,102.44,103.39,110.63,111.98,110.63,117.42,103.77,No Sensor,104.71,120.36,102.82,116.63,103.77,105.28,107.18,107.95,101.31,101.69,113.91,99.25,118.2,20,976,0,19.45,
13.02.17 13:15:17,57.13,105.28,110.44,102.82,102.63,103.39,110.05,111.98,110.63,118,103.77,No Sensor,104.33,120.16,102.82,116.83,103.2,105.09,106.99,107.76,101.31,101.88,113.53,99.63,118,20,976,0,19.45,
13.02.17 13:15:32,57.38,106.04,110.82,102.63,102.63,103.01,110.05,112.56,110.82,117.81,103.95,No Sensor,104.33,120.16,102.82,117.42,103.39,104.71,107.38,107.95,101.31,102.07,113.72,99.63,117.61,20,976,0,19.47,
13.02.17 13:15:47,57.63,106.04,110.82,103.01,102.44,103.01,110.44,112.17,110.25,117.81,103.39,No Sensor,104.52,120.36,102.82,117.02,103.58,104.71,107.18,107.57,100.94,102.26,113.91,99.81,118,20,976,0,19.45,
13.02.17 13:16:02,57.88,105.85,110.82,103.01,102.26,103.39,110.25,112.37,110.25,117.42,103.2,No Sensor,104.14,120.36,102.44,116.83,103.39,104.52,107.38,108.14,100.38,101.69,113.53,99.63,117.02,20,976,0,19.45,
13.02.17 13:16:17,58.13,106.23,111.02,102.63,103.01,103.01,110.63,111.98,110.63,117.42,103.77,No Sensor,104.52,120.36,102.63,117.42,103.39,104.52,106.99,107.95,100.75,102.07,113.33,99.81,117.61,20,976,0,19.45,
13.02.17 13:16:32,58.38,106.23,110.25,102.63,102.63,102.82,110.44,112.17,110.44,117.22,103.58,No Sensor,104.14,119.96,102.82,117.02,103.39,104.52,107.18,107.76,100.75,102.07,113.33,99.81,117.42,20,976,0,19.47,
13.02.17 13:16:47,58.63,106.42,111.21,103.2,102.63,103.01,110.82,111.79,110.63,117.61,103.58,No Sensor,103.58,119.57,103.39,117.02,103.58,104.71,107.18,108.14,101.13,102.26,113.53,99.63,117.61,20,976,0,19.47,
13.02.17 13:17:02,58.88,106.8,111.02,103.01,102.82,103.01,110.63,112.56,110.82,117.42,104.14,No Sensor,104.14,119.57,103.2,117.02,103.58,104.52,107.57,107.76,100.75,102.07,113.91,100,117.61,20,976,0,19.47,
13.02.17 13:17:17,59.13,106.42,111.02,102.63,102.63,103.01,110.82,112.17,110.25,117.42,103.2,No Sensor,103.95,119.57,102.82,116.83,103.39,104.14,106.61,108.14,100.94,102.26,113.33,99.25,117.42,20,976,0,19.5,
13.02.17 13:17:32,59.38,106.61,111.21,103.2,103.01,102.63,110.63,111.79,110.25,117.22,103.77,No Sensor,103.95,119.57,102.82,116.63,103.2,103.95,107.18,107.57,100.94,102.26,113.53,99.44,117.61,20,976,0,19.5,
13.02.17 13:17:47,59.63,106.61,110.82,102.82,102.44,103.2,110.25,112.17,110.44,116.83,103.95,No Sensor,103.77,119.96,102.82,116.83,103.58,104.14,107.18,107.95,100.75,102.26,114.11,100,117.22,20,976,0,19.48,
13.02.17 13:18:02,59.88,106.42,111.02,102.63,103.01,102.82,110.63,112.37,110.05,116.63,103.58,No Sensor,103.95,119.96,102.82,117.22,103.2,103.77,107.38,107.76,100.94,102.26,113.33,99.81,117.61,20,976,0,19.48,
13.02.17 13:18:17,60.13,106.42,110.82,102.63,102.82,103.01,111.21,111.79,110.82,117.42,103.58,No Sensor,103.77,119.96,103.01,116.44,103.77,104.52,107.38,107.95,100.75,102.07,113.72,99.44,117.42,20,976,0,19.5,
13.02.17 13:18:32,60.38,106.61,110.63,102.82,102.63,102.82,110.82,112.17,110.63,116.83,103.39,No Sensor,103.95,119.96,103.39,116.63,103.58,104.14,107.76,107.57,100.75,102.26,112.94,99.81,117.02,20,976,0,19.52,
13.02.17 13:18:47,60.63,106.8,111.02,103.2,103.2,103.01,110.63,112.17,110.44,116.83,104.14,No Sensor,103.39,119.37,103.01,116.63,103.77,103.95,106.99,108.14,100.94,102.63,113.33,99.81,117.02,20,976,0,19.52,
13.02.17 13:19:02,60.88,106.61,110.82,103.2,103.01,103.01,111.4,111.59,110.63,116.83,103.95,No Sensor,103.77,119.77,102.82,117.02,103.58,103.95,107.38,108.14,100.94,102.26,113.72,99.25,117.22,20,976,0,19.52,
13.02.17 13:19:17,61.13,106.8,111.02,103.2,102.63,103.01,110.63,111.59,110.25,116.44,103.95,No Sensor,103.58,119.37,103.2,117.02,103.77,103.77,107.76,107.95,100.56,102.26,113.91,99.25,117.02,20,976,0,19.52,
13.02.17 13:19:32,61.38,106.99,111.4,102.44,103.39,102.63,111.21,111.98,110.63,116.83,103.77,No Sensor,103.01,119.37,102.82,116.63,103.77,103.77,107.18,107.76,100.75,102.07,113.91,99.81,116.63,20,976,0,19.52,
13.02.17 13:19:47,61.63,106.61,111.4,102.82,102.82,102.82,111.4,111.98,110.25,116.83,103.58,No Sensor,103.58,119.37,103.2,116.44,103.58,104.33,107.57,107.76,100.56,102.82,112.94,99.63,117.02,20,976,0,19.52,
13.02.17 13:20:02,61.88,106.61,111.4,102.82,103.2,103.01,110.82,111.79,110.44,116.44,104.33,No Sensor,103.77,120.16,103.58,117.02,103.58,104.14,107.95,107.57,100.75,102.63,113.91,99.81,117.42,20,976,0,19.54,
13.02.17 13:20:17,62.13,106.8,110.63,102.63,103.39,103.01,111.02,111.59,110.63,116.44,103.77,No Sensor,103.58,119.57,103.01,117.02,103.58,104.14,107.57,107.95,100.94,102.63,113.91,99.81,117.42,20,976,0,19.54,
13.02.17 13:20:32,62.38,106.8,111.02,102.82,103.58,103.39,111.79,111.79,110.63,117.22,104.14,No Sensor,103.2,119.77,103.77,116.83,103.95,104.52,107.76,107.95,100.94,102.44,113.91,99.63,117.02,20,976,0,19.54,
13.02.17 13:20:47,62.63,107.18,110.82,102.82,103.2,103.01,111.02,111.79,110.63,116.44,103.39,No Sensor,103.58,119.77,103.2,116.63,103.58,104.14,107.76,107.57,100.94,102.44,113.33,99.63,117.22,20,976,0,19.55,
13.02.17 13:21:02,62.88,106.42,110.44,102.26,103.01,103.01,111.02,111.59,110.44,117.02,103.77,No Sensor,103.2,119.57,102.82,116.63,103.58,103.77,107.57,107.95,100.38,102.07,113.14,99.44,117.02,20,976,0,19.55,
13.02.17 13:21:17,63.13,106.61,110.63,102.26,103.39,102.82,110.63,111.21,110.25,116.44,103.58,No Sensor,103.01,119.77,102.63,116.24,103.39,104.14,107.76,107.95,100.19,102.07,113.91,99.63,117.02,20,976,0,19.54,
13.02.17 13:21:32,63.38,106.23,110.25,102.26,102.82,102.26,110.82,111.59,109.86,116.05,103.95,No Sensor,102.82,119.77,102.82,116.44,103.77,104.14,107.38,107.76,100.38,102.07,113.33,99.81,117.02,20,976,0,19.54,
13.02.17 13:21:47,63.63,106.42,110.05,101.88,102.63,102.63,110.44,110.82,109.48,116.63,103.95,No Sensor,102.44,119.37,102.26,116.63,103.39,103.77,107.57,107.95,99.81,102.44,112.94,99.63,116.83,20,976,0,19.54,
13.02.17 13:22:02,63.88,106.04,109.67,101.88,102.63,101.88,110.44,110.82,109.48,116.63,103.58,No Sensor,102.82,119.18,102.63,116.24,103.39,103.39,107.18,107.38,100.38,102.44,113.33,99.25,116.63,20,976,0,19.55,
13.02.17 13:22:17,64.13,106.04,109.67,101.69,102.82,102.26,111.02,111.02,109.1,116.24,103.95,No Sensor,103.01,119.18,103.2,116.24,103.77,103.2,107.18,107.95,100.56,102.26,113.14,99.63,116.83,20,976,0,19.54,
13.02.17 13:22:32,64.38,106.04,110.05,101.5,103.01,101.69,110.44,110.63,109.1,116.05,103.58,No Sensor,102.44,119.18,102.82,116.44,103.77,103.58,107.57,107.76,100,102.07,112.94,99.44,116.63,20,976,0,19.54,
13.02.17 13:22:47,64.63,105.28,109.48,101.5,102.44,101.5,110.63,110.44,108.71,116.05,103.77,No Sensor,102.63,118.79,102.63,116.44,103.39,103.58,106.99,107.76,100.19,102.26,112.94,99.63,116.24,20,976,0,19.54,
13.02.17 13:23:02,64.88,105.85,109.29,101.5,102.44,101.69,110.44,111.02,109.29,115.85,103.58,No Sensor,102.44,119.18,102.44,115.85,103.2,103.58,107.57,107.76,100,102.07,112.56,98.88,116.44,20,976,0,19.52,
13.02.17 13:23:17,65.13,106.04,109.48,101.88,102.63,101.5,110.25,110.63,109.29,116.05,103.58,No Sensor,102.63,118.98,102.44,116.83,103.39,103.2,107.57,107.38,100.19,101.69,112.75,99.25,116.83,20,976,0,19.52,
13.02.17 13:23:32,65.38,106.23,109.29,101.88,102.82,101.88,110.63,110.63,108.9,116.44,103.58,No Sensor,102.26,119.37,102.26,116.24,103.58,103.58,107.18,108.33,100.38,102.07,112.94,99.25,116.24,20,976,0,19.52,
13.02.17 13:23:47,65.63,106.61,109.48,101.88,102.44,101.69,110.25,110.25,109.48,116.05,104.33,No Sensor,102.82,118.59,102.26,115.85,103.58,103.2,107.76,107.57,100,102.07,112.56,99.44,116.24,20,976,0,19.52,
13.02.17 13:24:02,65.88,106.04,109.67,101.69,103.01,101.69,110.82,110.44,108.9,116.05,103.77,No Sensor,102.44,119.37,102.63,116.44,103.58,103.39,107.76,107.38,100,101.88,112.56,99.25,116.63,20,976,0,19.52,
13.02.17 13:24:17,66.13,106.23,109.67,101.88,102.63,101.5,110.44,110.44,109.1,115.85,103.77,No Sensor,102.07,119.18,102.44,116.05,103.58,103.2,106.99,107.38,99.63,101.88,112.56,99.25,116.24,20,976,0,19.5,
13.02.17 13:24:32,66.38,106.04,109.86,101.69,102.44,101.69,110.25,110.05,109.1,115.66,103.01,No Sensor,101.69,118.59,102.63,115.85,103.2,102.82,107.38,107.57,100,101.5,112.37,99.06,116.24,20,976,0,19.52,
13.02.17 13:24:48,66.65,106.23,109.86,101.69,103.01,101.13,110.25,110.05,109.1,115.66,103.39,No Sensor,102.07,119.18,102.82,115.85,103.39,103.2,107.57,107.95,99.81,101.88,112.37,99.44,116.63,20,976,0,19.52,
13.02.17 13:25:03,66.9,106.23,109.86,101.69,102.44,101.69,110.44,110.44,108.9,115.66,103.39,No Sensor,102.07,118.98,102.82,116.05,103.58,102.82,107.18,107.57,100.19,101.69,112.37,99.25,116.24,20,976,0,19.5,
13.02.17 13:25:18,67.15,105.85,109.1,101.69,103.01,101.69,110.25,110.25,109.48,115.66,103.58,No Sensor,101.13,119.37,102.26,116.24,103.01,103.01,106.99,107.18,99.81,102.07,112.37,99.06,116.24,20,976,0,19.5,
13.02.17 13:25:33,67.4,105.85,109.67,101.31,102.82,101.31,110.44,110.05,108.71,115.85,103.58,No Sensor,101.31,118.98,102.44,116.05,103.39,102.26,107.38,107.76,100,102.26,112.56,98.88,116.63,20,976,0,19.52,
13.02.17 13:25:48,67.65,106.04,110.05,101.88,102.82,101.69,110.44,110.44,109.1,115.27,103.95,No Sensor,101.88,118.59,103.01,116.05,103.2,103.2,107.18,106.99,99.63,101.69,112.17,99.63,116.05,20,976,0,19.5,
13.02.17 13:26:03,67.9,106.23,109.67,101.69,102.63,101.5,110.05,110.63,108.9,115.66,103.58,No Sensor,101.31,118.79,102.63,115.66,103.2,102.07,107.18,107.57,99.81,101.88,112.56,99.44,116.44,20,976,0,19.5,
13.02.17 13:26:18,68.15,106.42,109.67,101.69,102.82,101.88,110.63,111.02,108.9,115.85,103.95,No Sensor,101.88,118.59,103.01,116.05,103.2,102.82,107.38,107.38,100,101.69,111.98,98.88,116.24,20,976,0,19.5,
13.02.17 13:26:33,68.4,106.23,109.86,101.69,102.82,101.13,110.25,109.86,109.1,115.85,103.39,No Sensor,101.69,119.18,102.82,115.85,103.58,102.63,107.38,107.18,99.44,102.07,112.37,99.06,116.24,20,976,0,19.5,
13.02.17 13:26:48,68.65,106.04,109.67,101.69,102.82,101.88,110.44,110.25,109.1,115.47,103.77,No Sensor,101.69,118.79,102.63,115.47,103.01,102.63,107.57,107.57,99.44,101.88,112.17,99.44,115.66,20,976,0,19.52,
13.02.17 13:27:03,68.9,106.42,110.25,102.26,103.2,101.69,110.82,110.82,109.48,115.66,104.14,No Sensor,101.5,118.98,102.82,116.05,103.58,102.26,107.76,107.76,100.19,102.07,112.37,99.81,116.63,20,976,0,19.52,
13.02.17 13:27:18,69.15,106.8,110.44,101.5,102.63,101.88,110.63,110.44,109.29,115.66,103.77,No Sensor,101.5,118.98,103.01,115.27,103.39,102.63,107.57,107.95,100.38,101.69,112.94,99.25,116.44,20,976,0,19.52,
13.02.17 13:27:33,69.4,106.61,110.44,101.31,102.63,101.69,110.63,110.05,109.1,115.27,103.58,No Sensor,101.5,118.98,103.2,115.66,103.39,102.63,107.76,107.38,100,101.88,112.56,99.25,116.05,20,976,0,19.52,
13.02.17 13:27:48,69.65,106.23,110.05,101.69,102.63,101.5,110.63,110.63,108.9,115.66,103.95,No Sensor,101.5,119.18,102.82,115.85,103.58,102.44,107.57,108.14,100.19,102.26,111.98,99.25,116.24,20,976,0,19.52,
13.02.17 13:28:03,69.9,106.61,110.44,101.88,103.01,101.88,111.4,110.25,109.1,115.85,103.95,No Sensor,101.31,118.2,103.2,116.05,103.58,102.44,107.57,107.57,99.63,102.26,112.56,99.63,115.85,20,976,0,19.52,
13.02.17 13:28:18,70.15,106.61,109.48,101.5,102.63,101.31,110.82,110.63,108.71,115.47,103.77,No Sensor,101.31,118.59,102.82,115.27,103.39,102.44,107.38,107.76,99.44,101.88,111.98,99.25,115.85,20,976,0,19.54,
13.02.17 13:28:33,70.4,106.42,110.44,101.31,102.82,101.69,110.25,110.44,108.71,115.66,103.58,No Sensor,101.13,118.59,102.82,115.66,103.39,102.63,107.76,107.95,100,102.07,112.17,98.88,115.47,20,976,0,19.52,
13.02.17 13:28:48,70.65,106.8,110.05,101.5,103.2,101.13,110.63,110.25,108.9,115.47,104.14,No Sensor,101.5,118.39,102.82,115.85,103.39,102.26,107.57,107.38,99.63,102.26,111.98,99.06,115.47,20,976,0,19.54,
13.02.17 13:29:03,70.9,106.42,110.44,101.31,102.82,101.13,110.82,110.05,108.71,115.47,103.58,No Sensor,100.94,118.39,102.44,116.05,103.39,102.44,107.38,107.76,99.44,102.26,112.37,98.88,116.05,20,976,0,19.54,
13.02.17 13:29:18,71.15,106.61,110.44,101.69,103.2,101.69,110.63,110.44,108.9,115.85,104.14,No Sensor,101.13,118.59,102.44,115.27,103.95,102.44,107.57,107.57,99.81,102.44,112.37,99.44,115.85,20,976,0,19.54,
13.02.17 13:29:33,71.4,106.42,110.63,101.69,103.58,101.69,110.82,109.86,109.1,115.66,104.14,No Sensor,100.75,118.59,103.01,115.66,103.39,102.63,107.95,107.76,99.63,102.44,112.56,99.63,115.85,20,976,0,19.54,
13.02.17 13:29:48,71.65,106.42,110.44,101.31,103.01,101.5,110.25,109.67,108.9,115.47,103.39,No Sensor,100.75,118.2,103.01,115.66,103.77,102.63,107.38,107.57,99.63,101.69,112.17,99.44,116.05,20,976,0,19.54,
13.02.17 13:30:04,71.92,106.8,109.86,101.69,103.39,101.5,111.02,110.25,108.33,114.88,103.95,No Sensor,101.13,118.2,102.82,115.47,103.58,102.26,107.95,107.38,99.81,102.26,112.94,99.06,116.05,20,976,0,19.54,
13.02.17 13:30:19,72.17,106.23,110.05,101.5,103.39,101.31,110.82,110.44,108.52,115.27,103.77,No Sensor,100.94,118.39,102.82,115.47,103.39,102.26,107.38,107.18,99.63,102.26,112.37,99.44,115.66,20,976,0,19.55,
13.02.17 13:30:34,72.42,106.99,110.25,101.31,103.2,101.5,110.63,110.05,108.71,114.88,103.58,No Sensor,100.75,118.79,103.2,115.66,103.01,102.26,107.76,107.18,99.44,101.69,112.17,98.88,115.85,20,976,0,19.55,
13.02.17 13:30:49,72.67,106.8,109.67,101.31,103.39,101.31,110.25,110.05,108.71,115.08,104.14,No Sensor,100.75,118.39,103.01,115.47,103.58,102.26,107.76,107.38,99.25,102.26,111.98,99.25,115.66,20,976,0,19.55,
13.02.17 13:31:04,72.92,106.61,110.25,101.31,103.39,101.13,111.02,109.86,108.9,115.47,104.9,No Sensor,100.56,118.59,103.2,115.47,103.95,102.26,107.57,107.95,100,102.07,112.17,99.06,115.66,20,976,0,19.57,
13.02.17 13:31:19,73.17,106.61,109.48,101.31,103.58,101.5,110.63,110.25,108.9,115.47,104.14,No Sensor,100.75,118.59,102.82,115.47,103.39,102.26,107.57,107.76,100,101.69,111.98,99.06,115.66,20,976,0,19.55,
13.02.17 13:31:34,73.42,106.8,110.05,101.69,103.2,101.31,111.02,110.25,108.9,116.05,104.33,No Sensor,100.75,118.2,102.82,115.66,103.39,102.44,107.95,107.95,99.44,102.63,112.17,99.25,115.47,20,976,0,19.57,
13.02.17 13:31:49,73.67,106.8,109.86,101.69,103.58,101.5,111.02,110.05,108.9,115.66,104.33,No Sensor,100.56,118.39,103.39,115.85,103.77,102.44,107.95,107.95,99.44,101.88,112.37,99.06,115.66,20,976,0,19.57,
13.02.17 13:32:04,73.92,106.61,109.86,101.69,103.58,101.31,110.63,109.86,108.71,115.27,104.14,No Sensor,100.56,118.2,103.01,115.47,103.58,101.88,107.76,107.57,99.44,102.07,112.17,98.88,115.08,20,976,0,19.59,
13.02.17 13:32:19,74.17,106.61,110.05,101.31,103.01,101.5,110.25,110.25,108.52,115.47,104.14,No Sensor,100.75,117.81,102.63,115.27,103.77,101.88,107.57,107.76,99.63,101.88,112.17,99.06,115.85,20,976,0,19.59,
13.02.17 13:32:34,74.42,107.18,109.86,101.31,103.2,101.69,111.21,110.25,108.71,115.47,104.33,No Sensor,100.56,118,102.82,115.47,104.14,102.26,108.14,107.18,99.44,102.63,112.56,99.44,115.66,20,976,0,19.61,
13.02.17 13:32:49,74.67,106.8,110.25,101.5,103.39,101.69,111.21,109.86,108.9,115.66,103.95,No Sensor,100.56,118.79,102.82,115.47,103.58,102.26,108.14,107.76,99.63,102.44,112.17,99.25,115.66,20,976,0,19.59,
13.02.17 13:33:04,74.92,106.8,109.86,101.13,103.39,101.88,111.21,110.05,108.71,115.08,104.33,No Sensor,100.38,118.39,103.39,115.47,104.33,102.07,107.95,108.14,100,101.69,112.37,99.06,115.85,20,976,0,19.61,
13.02.17 13:33:19,75.17,106.61,110.05,101.13,103.58,101.5,110.63,110.05,108.52,115.27,103.77,No Sensor,100.19,118.39,103.2,115.66,103.58,101.88,107.95,107.18,99.25,102.44,111.98,99.25,115.27,20,976,0,19.61,
13.02.17 13:33:34,75.42,107.18,110.25,101.13,104.14,101.88,111.02,110.25,108.9,115.27,104.14,No Sensor,100.38,118.98,103.58,116.63,104.14,102.07,107.95,108.14,100.19,102.26,112.56,99.44,115.47,20,976,0,19.61,
13.02.17 13:33:49,75.67,106.8,110.05,101.5,103.58,101.69,111.21,110.05,108.9,115.66,104.71,No Sensor,100.19,118.39,103.2,116.24,103.95,102.07,107.76,107.38,99.63,102.26,112.37,99.81,115.66,20,976,0,19.64,
